Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1001,ホムラ,料理,Field Skill,10,3,2,Compassion,300,"料理を作ろう
（今までの累計で達成できます）",10,"料理は得意なんです
これからもいろいろ作りますね"
1001,ホムラ,料理,Field Skill,10,4,,,,,,
1001,ホムラ,料理,Field Skill,10,5,3,Compassion,800,"料理を作ろう
（今までの累計で達成できます）",50,"たくさん作り過ぎちゃいましたね
でも　もったいないから
残しちゃダメですよ"
1002,ヒカリ,,Key,1,1,1,,,,,
1002,ヒカリ,,Key,1,2,2,Justice,200,"信頼度を上げよう
",100,私[ML:Dash ]　変われたかな？
1002,ヒカリ,,Key,1,3,3,Justice,300,"信頼度を上げよう
",1300,もっと強くなれるんだからね
1002,ヒカリ,,Key,1,4,4,Justice,500,"信頼度を上げよう
",3800,"私の力　正しく使ってよね
君なら大丈夫だと思うけど[ML:Dash ]
約束よ"
1002,ヒカリ,,Key,1,5,5,Justice,800,"信頼度を上げよう
",8800,"ここまでこれたのは
君のおかげかな[ML:Dash ]
ありがとね"
1002,ヒカリ,パニッシュメントレイ,Special,2,1,1,,,,,
1002,ヒカリ,パニッシュメントレイ,Special,2,2,2,Justice,200,"パニッシュメントレイを使おう
",10,"500年ぶりだから
まだ身体が慣れていないのかしら"
1002,ヒカリ,パニッシュメントレイ,Special,2,3,3,Justice,300,"ルクスリアで
ネーヴァ・オリエスを倒そう
",4,"あまり強い相手じゃなかったね
それとも私が成長したのかしら？"
1002,ヒカリ,パニッシュメントレイ,Special,2,4,4,Justice,500,"モルスの断崖で
ヴァルト・リィブラを倒そう
",4,"私の敵じゃないわね
どこからでも　かかってきなさい"
1002,ヒカリ,パニッシュメントレイ,Special,2,5,5,Justice,800,"モルスの断崖で
緋色のロンギケプスを倒そう
",1,"思った以上に強かったわね
緋色のロンギケプス　覚えておいてあげる"
1002,ヒカリ,フォトンエッジ,Special,3,1,1,,,,,
1002,ヒカリ,フォトンエッジ,Special,3,2,2,Justice,200,"リベラリタスで
ニョール・フラミーを倒そう
",5,"ニョール・フラミーとの戦いで
新しい可能性が見えたわ
次の戦闘で試してみましょう"
1002,ヒカリ,フォトンエッジ,Special,3,3,3,Justice,300,"ルクスリアでユニークモンスター以外の
ペング族を倒そう",5,何度来たって　結果は同じ　私の勝ちよ
1002,ヒカリ,フォトンエッジ,Special,3,4,4,Justice,500,"フォトンエッジを使おう
",9,私の技のキレ　良くなったでしょう？
1002,ヒカリ,フォトンエッジ,Special,3,5,5,Justice,800,"ブレイドコンボを使おう
",12,次も　全て一掃してあげるわ
1002,ヒカリ,ライトニングバスター,Special,4,1,1,,,,,
1002,ヒカリ,ライトニングバスター,Special,4,2,2,Justice,200,"リベラリタスで
ブーマ・ヒルンを倒そう
",5,私の出番ね　任せておきなさい
1002,ヒカリ,ライトニングバスター,Special,4,3,3,Justice,300,"ライトニングバスターを使おう
",6,なかなか様になってきたでしょ
1002,ヒカリ,ライトニングバスター,Special,4,4,4,Justice,500,"ブレイドコンボを使おう
",10,光の力　見せてあげるわ
1002,ヒカリ,ライトニングバスター,Special,4,5,5,Justice,800,"リベラリタスで
迷宮のシュトロームを倒そう
",1,私の力で消し飛ばしてあげるんだから
1002,ヒカリ,因果律予測,Battle Skill,5,1,1,,,,,
1002,ヒカリ,因果律予測,Battle Skill,5,2,2,Justice,200,"攻撃を回避しよう
",5,もっとやれそうね
1002,ヒカリ,因果律予測,Battle Skill,5,3,3,Justice,300,"戦闘中にキズナを最高にしよう
",5,これくらい　予測の範囲内よ
1002,ヒカリ,因果律予測,Battle Skill,5,4,4,Justice,500,"クリティカル攻撃をしよう
",8,私の力で　君達を守るわ
1002,ヒカリ,因果律予測,Battle Skill,5,5,5,Justice,800,"モルスの地の倒れたオフィスビルで
キズナトーク・ヒカリvsカグツチを
見よう",,"今日こそ私の強さを
思い知らせてあげるわ"
1002,ヒカリ,光速連撃,Battle Skill,6,1,1,,,,,
1002,ヒカリ,光速連撃,Battle Skill,6,2,2,Justice,200,"戦闘中にキズナを最高にしよう
",2,私達の力　見せてあげましょう
1002,ヒカリ,光速連撃,Battle Skill,6,3,3,Justice,300,"クリティカル攻撃をしよう
",7,サポートは　任せてちょうだい
1002,ヒカリ,光速連撃,Battle Skill,6,4,4,Justice,500,"助け起こしをしよう
",20,倒れている仲間は助けなくちゃね
1002,ヒカリ,光速連撃,Battle Skill,6,5,5,Justice,800,"戦闘中にキズナを最高にしよう
",100,"サポートするから
君はもっと攻撃していいわよ"
1002,ヒカリ,閃光,Battle Skill,7,1,1,Justice,100,"クリティカル攻撃をしよう
",3,新たな力が身についたわね
1002,ヒカリ,閃光,Battle Skill,7,2,2,Justice,200,"クリティカル攻撃をしよう
",5,私の力　役に立っているかしら？
1002,ヒカリ,閃光,Battle Skill,7,3,3,Justice,300,"攻撃を回避しよう
",7,"避けてばかりじゃなく
攻撃もしないとダメなんだからね"
1002,ヒカリ,閃光,Battle Skill,7,4,4,Justice,500,"攻撃を回避しよう
",9,私の予測を超えるなんて　すごいのね
1002,ヒカリ,閃光,Battle Skill,7,5,5,Justice,800,"たくさん歩こう
（今までの累計で達成できます）",400000,"いろいろな所に行ったわね
もっと　他の所にも行ってみましょう"
1002,ヒカリ,光属性の力,Field Skill,8,1,1,,,,,
1002,ヒカリ,光属性の力,Field Skill,8,2,2,Compassion,200,"買い物をしよう
（今までの累計で達成できます）",50,"買い物って楽しいわね
もっといろいろ買いましょう"
1002,ヒカリ,光属性の力,Field Skill,8,3,,,,,,
1002,ヒカリ,光属性の力,Field Skill,8,4,3,Compassion,500,"買い物をしよう
（今までの累計で達成できます）",100,"さすがに買いすぎちゃったかしら
大丈夫よね？"
1002,ヒカリ,光属性の力,Field Skill,8,5,,,,,,
1002,ヒカリ,集中力,Field Skill,9,1,1,Truth,100,"いろいろな人と話そう
（今までの累計で達成できます）",20,"今も昔とあまり変わらないのかな？
もっと話してみないとわからないかな[ML:Dash ]"
1002,ヒカリ,集中力,Field Skill,9,2,,,,,,
1002,ヒカリ,集中力,Field Skill,9,3,2,Truth,300,"ヒカリの好きな
ポーチアイテム・スイーツを使おう",4,これ私の好きなやつ知っててくれたの
1002,ヒカリ,集中力,Field Skill,9,4,,,,,,
1002,ヒカリ,集中力,Field Skill,9,5,3,Truth,800,"ヒカリの好きな
ポーチアイテム・美術を使おう",2,"何だろこれ[ML:Dash ]
すっごい好きなのよね"
1002,ヒカリ,ガールズトーク,Field Skill,10,1,1,,,,,
1002,ヒカリ,ガールズトーク,Field Skill,10,2,2,Justice,200,"いろいろな人と話そう
（今までの累計で達成できます）",50,"500年ぶりなんだから
いろいろな人の話を聞いてみたいのよ"
1002,ヒカリ,ガールズトーク,Field Skill,10,3,,,,,,
1002,ヒカリ,ガールズトーク,Field Skill,10,4,3,Justice,500,"いろいろな人と話そう
（今までの累計で達成できます）",100,"面白い話って
そうそう　見つからないものなのね"
1002,ヒカリ,ガールズトーク,Field Skill,10,5,,,,,,
1004,ビャッコ,,Key,1,1,1,,,,,
1004,ビャッコ,,Key,1,2,2,Bravery,200,"信頼度を上げよう
",100,更なる成長をお見せいたします
1004,ビャッコ,,Key,1,3,3,Bravery,300,"信頼度を上げよう
",1600,"成長を実感いたします
これまで以上の力を発揮できそうです"
1004,ビャッコ,,Key,1,4,4,Bravery,500,"信頼度を上げよう
",4600,"更に成長いたしました
これからの活躍にご期待ください"
1004,ビャッコ,,Key,1,5,5,Bravery,800,"信頼度を上げよう
",10600,"これで　最大限の力を
発揮できるようになります"
1004,ビャッコ,タイガーレイジ,Special,2,1,1,,,,,
1004,ビャッコ,タイガーレイジ,Special,2,2,2,Truth,200,"インヴィディアでユニークモンスター以外の
ヴォルフ族を倒そう",6,"負けられない相手です
次も勝ちますよ"
1004,ビャッコ,タイガーレイジ,Special,2,3,3,Truth,300,"タイガーレイジを使おう
",11,"だんだんと使いこなせるように
なってきましたよ"
1004,ビャッコ,タイガーレイジ,Special,2,4,4,Truth,500,"リベラリタスで
フーヴォリ・ディブロを倒そう
",4,"次の戦いにご期待ください
活躍してみせましょう"
1004,ビャッコ,タイガーレイジ,Special,2,5,5,Truth,800,"世界樹で
法王直属のメイガスを倒そう
",1,"何とか勝てましたな
危ないところでした"
1004,ビャッコ,アクアウェーブ,Special,3,1,1,,,,,
1004,ビャッコ,アクアウェーブ,Special,3,2,2,Bravery,200,"グーラでユニークモンスター以外の
ヴォルフ族を倒そう",6,"ヴォルフ族[ML:Dash ]
なぜか負けたくない気持ちが
湧いてきますね"
1004,ビャッコ,アクアウェーブ,Special,3,3,3,Bravery,300,"スペルビアで
ファベル・タロウスを倒そう
",4,私の敵ではないですね
1004,ビャッコ,アクアウェーブ,Special,3,4,4,Bravery,500,"アクアウェーブを使おう
",9,更に技に磨きがかかりました
1004,ビャッコ,アクアウェーブ,Special,3,5,5,Bravery,800,"モルスの断崖で
機関銃のピートを倒そう
",1,"なかなか手ごわい相手でしたが
良い鍛錬になりました"
1004,ビャッコ,ワイルドロア,Special,4,1,1,,,,,
1004,ビャッコ,ワイルドロア,Special,4,2,2,Bravery,200,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",5,"私も負けておられませんね
技を磨くといたしましょう"
1004,ビャッコ,ワイルドロア,Special,4,3,3,Bravery,300,"ワイルドロアを使おう
",6,"私の技をご覧ください
なかなか様になっておりますでしょう"
1004,ビャッコ,ワイルドロア,Special,4,4,4,Bravery,500,"ルクスリアで
グラート・ゴゴールを倒そう
",4,身体の中から力が湧いてきました
1004,ビャッコ,ワイルドロア,Special,4,5,5,Bravery,800,"ワイルドロアを使おう
",8,"最高の一撃
決めてみせましょう"
1004,ビャッコ,四神の守り,Battle Skill,5,1,1,,,,,
1004,ビャッコ,四神の守り,Battle Skill,5,2,2,Truth,200,"ブレイドコンボを使おう
",5,水の力　お見せします
1004,ビャッコ,四神の守り,Battle Skill,5,3,3,Truth,300,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",7,援護はお任せください
1004,ビャッコ,四神の守り,Battle Skill,5,4,4,Truth,500,"ブレイドコンボを使おう
",10,水の力を知りなさい
1004,ビャッコ,四神の守り,Battle Skill,5,5,5,Truth,800,"クエストを完了しよう
（今までの累計で達成できます）",100,"いろいろなことに
挑戦してまいりましたね
良い経験となりました"
1004,ビャッコ,大河の恵み,Battle Skill,6,1,1,Bravery,100,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",2,新たな力が身についたようです
1004,ビャッコ,大河の恵み,Battle Skill,6,2,2,Bravery,200,"ビャッコの好きな
ポーチアイテム・肉類を使おう",4,"美味しゅうございます
肉は食べると力が湧いてきますね"
1004,ビャッコ,大河の恵み,Battle Skill,6,3,3,Bravery,300,"ブレイドコンボを使おう
",7,私の力をお見せいたしましょう
1004,ビャッコ,大河の恵み,Battle Skill,6,4,4,Bravery,500,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",10,この力で皆さんを助けます
1004,ビャッコ,大河の恵み,Battle Skill,6,5,5,Bravery,800,"宿に泊まろう
（今までの累計で達成できます）",50,"快適な睡眠は
成長への第一歩です"
1004,ビャッコ,癒しの咆哮,Battle Skill,7,1,1,,,,,
1004,ビャッコ,癒しの咆哮,Battle Skill,7,2,2,Bravery,200,"攻撃をガードしよう
",5,更なる力を得ることができました
1004,ビャッコ,癒しの咆哮,Battle Skill,7,3,3,Bravery,300,"攻撃をガードしよう
",7,これまで以上にお役に立ちます
1004,ビャッコ,癒しの咆哮,Battle Skill,7,4,4,Bravery,500,"スペルビアの高台で
キズナトーク・過酷な大地を
見よう",,"私はお嬢様以外の方は
乗せないと誓っております"
1004,ビャッコ,癒しの咆哮,Battle Skill,7,5,5,Bravery,800,"敵と戦おう
（今までの累計で達成できます）",100,これまでの経験が力となるのですね
1004,ビャッコ,水属性の力,Field Skill,8,1,1,,,,,
1004,ビャッコ,水属性の力,Field Skill,8,2,,,,,,
1004,ビャッコ,水属性の力,Field Skill,8,3,2,Bravery,300,"インヴィディアで
カーリー・ストラを倒そう
",5,"水の扱いがうまくなりましたよ
冒険でもご期待に沿いましょう"
1004,ビャッコ,水属性の力,Field Skill,8,4,,,,,,
1004,ビャッコ,水属性の力,Field Skill,8,5,3,Bravery,800,"世界樹で
クスティコ・ロイヤルを倒そう
",5,"私にお任せください
万事うまくいきますよ"
1004,ビャッコ,植物学,Field Skill,9,1,1,,,,,
1004,ビャッコ,植物学,Field Skill,9,2,,,,,,
1004,ビャッコ,植物学,Field Skill,9,3,2,Bravery,300,コレクションアイテム・草花を手に入れよう,25,だんだんコツがわかってきました
1004,ビャッコ,植物学,Field Skill,9,4,,,,,,
1004,ビャッコ,植物学,Field Skill,9,5,3,Bravery,800,"コレクションアイテムを手に入れよう
（今までの累計で達成できます）",250,"草花に詳しくなりました
戦闘以外もお任せください"
1004,ビャッコ,古代文明の知識,Field Skill,10,1,1,Justice,100,"コレクションアイテム・機械を手に入れよう
",5,色々なものがあるのですね
1004,ビャッコ,古代文明の知識,Field Skill,10,2,2,Justice,200,"コレクションアイテム・機械を手に入れよう
",20,なかなか興味深いものがありますね
1004,ビャッコ,古代文明の知識,Field Skill,10,3,,,,,,
1004,ビャッコ,古代文明の知識,Field Skill,10,4,3,Justice,500,トレジャーを手に入れよう,7,"私の知識を
披露する時がきましたかな？"
1004,ビャッコ,古代文明の知識,Field Skill,10,5,,,,,,
1005,ハナJS,,Key,1,1,1,,,,,
1005,ハナJS,,Key,1,2,2,Compassion,200,"信頼度を上げよう
",100,あたらしいことできますもー
1005,ハナJS,,Key,1,3,3,Compassion,300,"信頼度を上げよう
",1600,さらなるちからが解放されますも
1005,ハナJS,,Key,1,4,4,Compassion,500,"信頼度を上げよう
",4600,ハナ　成長してますも
1005,ハナJS,,Key,1,5,5,Compassion,800,"信頼度を上げよう
",10600,"じゅんびは整いましたも
全てのちからを解放する時ですも"
1005,ハナJS,ハナ・スピンカッター,Special,2,1,1,,,,,
1005,ハナJS,ハナ・スピンカッター,Special,2,2,2,Bravery,200,"ブレイドコンボを使おう
",5,ハナのちから　お見せしますも
1005,ハナJS,ハナ・スピンカッター,Special,2,3,3,Bravery,300,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",7,"ハナも続くですも
ブレイドコンボを決めるですも"
1005,ハナJS,ハナ・スピンカッター,Special,2,4,4,Bravery,500,"ハナ・スピンカッターを使おう
",12,技のキレ　最高に良くなりましたも
1005,ハナJS,ハナ・スピンカッター,Special,2,5,5,Bravery,800,"ブレイドコンボフィニッシュを決めよう
",3,ハナのスゴ技　決まったですも
1005,ハナJS,ノポニック・ストーム,Special,3,1,1,,,,,
1005,ハナJS,ノポニック・ストーム,Special,3,2,2,Bravery,200,"ノポニック・ストームを使おう
",7,ハナの技　つよくなったですも
1005,ハナJS,ノポニック・ストーム,Special,3,3,3,Bravery,300,"ブレイドコンボを使おう
",7,"ハナにお任せですも
ばっちり決まりましたも"
1005,ハナJS,ノポニック・ストーム,Special,3,4,4,Bravery,500,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",10,ホントのブレイドになれますも？
1005,ハナJS,ノポニック・ストーム,Special,3,5,5,Bravery,800,"回復ポットを取得しよう
（今までの累計で達成できます）",500,"ハナのセントーリョクが
アップしたですも"
1005,ハナJS,ハナ・ドリル,Special,4,1,1,,,,,
1005,ハナJS,ハナ・ドリル,Special,4,2,2,Bravery,200,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",5,"さすがご主人ですも
ハナも負けないですも"
1005,ハナJS,ハナ・ドリル,Special,4,3,3,Bravery,300,"ハナ・ドリルを使おう
",6,なかなか様になってきましたですも
1005,ハナJS,ハナ・ドリル,Special,4,4,4,Bravery,500,"ブレイドコンボを使おう
",10,もっとつよーくなりますも
1005,ハナJS,ハナ・ドリル,Special,4,5,5,Bravery,800,"ドライバーコンボフィニッシュを決めよう
（立ち会うだけでもカウントされます）
",3,ハナも　かっこよく技を決めたいですも
1005,ハナJS,ノポニックアイアン,Battle Skill,5,1,1,,,,,
1005,ハナJS,ノポニックアイアン,Battle Skill,5,2,2,Compassion,200,"ポーチアイテム・楽器の中で
ハナJSの好きなものを使おう",2,"まんまるマラカス　かわいいですも
[ML:Dash ]ハナ　キュンキュンですも"
1005,ハナJS,ノポニックアイアン,Battle Skill,5,3,3,Compassion,300,"戦闘中にキズナを最高にしよう
",5,キズナのちからですも？
1005,ハナJS,ノポニックアイアン,Battle Skill,5,4,4,Compassion,500,"戦闘中にキズナを最高にしよう
",6,"キズナのちからですも
まちがいないですも"
1005,ハナJS,ノポニックアイアン,Battle Skill,5,5,5,Compassion,800,"クリティカル攻撃をしよう
（今までの累計で達成できます）",20000,装甲が強化されましたも
1005,ハナJS,ガードシフト,Battle Skill,6,1,1,Compassion,100,"攻撃をガードしよう
",2,ハナ　パワーアップですも？
1005,ハナJS,ガードシフト,Battle Skill,6,2,2,Compassion,200,"攻撃をガードしよう
",5,ハナのキノーが良くなりますも
1005,ハナJS,ガードシフト,Battle Skill,6,3,3,Compassion,300,"グーラ・トラの家で
キズナトーク・ハナの新装備？を見よう",,"ご主人　いつになったら
アーマー装備させてくれるんですも？"
1005,ハナJS,ガードシフト,Battle Skill,6,4,4,Compassion,500,"攻撃をガードしよう
",9,たくさんカイゾーするですも
1005,ハナJS,ガードシフト,Battle Skill,6,5,5,Compassion,800,累計で指定値以上のダメージを受けよう,80000,ガード機能は最高峰ですも
1005,ハナJS,エマージェンシーモード,Battle Skill,7,1,1,Compassion,100,"ブレイドコンボを使おう
",2,新たな力が身につきましたも
1005,ハナJS,エマージェンシーモード,Battle Skill,7,2,2,Compassion,200,"サルベージをしよう
（今までの累計で達成できます）",20,"雲海のなかって　どうなってますも？
ハナも入れますも？"
1005,ハナJS,エマージェンシーモード,Battle Skill,7,3,3,Compassion,300,"TIGER! TIGER!で
指定値以上のスコアを取ろう",20000,援護はお任せくださいですも
1005,ハナJS,エマージェンシーモード,Battle Skill,7,4,4,Compassion,500,"TIGER! TIGER!で
指定値以上のスコアを取ろう",50000,ご主人のちからになりますも
1005,ハナJS,エマージェンシーモード,Battle Skill,7,5,5,Compassion,800,"交易所でアイテムを交換しよう
",50,"いろいろ集めたですも？
ハナの強化に使えるですも？"
1005,ハナJS,跳躍,Field Skill,8,1,1,,,,,
1005,ハナJS,跳躍,Field Skill,8,2,2,Compassion,200,"ハナJSの好きな
ポーチアイテム・楽器を使おう",2,"いい音ですも
楽器は大切にしますですも"
1005,ハナJS,跳躍,Field Skill,8,3,,,,,,
1005,ハナJS,跳躍,Field Skill,8,4,3,Compassion,500,"ジャンプをしよう
（今までの累計で達成できます）",300,跳躍力がアップするですも？
1005,ハナJS,跳躍,Field Skill,8,5,,,,,,
1005,ハナJS,ノポンの知識,Field Skill,9,1,1,,,,,
1005,ハナJS,ノポンの知識,Field Skill,9,2,2,Compassion,200,"ノポン族と話そう
",20,ハナ　かしこくなったですも
1005,ハナJS,ノポンの知識,Field Skill,9,3,,,,,,
1005,ハナJS,ノポンの知識,Field Skill,9,4,3,Compassion,500,"ノポン族と話そう
",40,"ノポンのことは任せるですも
ご主人のことも　任せるですも？"
1005,ハナJS,ノポンの知識,Field Skill,9,5,,,,,,
1005,ハナJS,怪力,Field Skill,10,1,1,,,,,
1005,ハナJS,怪力,Field Skill,10,2,,,,,,
1005,ハナJS,怪力,Field Skill,10,3,2,Compassion,300,"ハナJSの好きな
ポーチアイテム・主食を使おう",4,"匂いはハナでもわかりますもー
ちからが湧いてくるですも"
1005,ハナJS,怪力,Field Skill,10,4,,,,,,
1005,ハナJS,怪力,Field Skill,10,5,3,Compassion,800,"ポーチアイテム・ドリンクの中で
ハナJSの好きなものを使おう",4,"もふぅ～～～　たまらないですも
いつか飲んでみたいですも"
1006,ハナJK,,Key,1,1,1,,,,,
1006,ハナJK,,Key,1,2,2,Truth,200,"信頼度を上げよう
",100,次なる高みを目指すですもっ！
1006,ハナJK,,Key,1,3,3,Truth,300,"信頼度を上げよう
",1300,更なる高みを目指すですもっ
1006,ハナJK,,Key,1,4,4,Truth,500,"信頼度を上げよう
",3800,頂点目指して頑張るですも
1006,ハナJK,,Key,1,5,5,Truth,800,"信頼度を上げよう
",8800,"全ての準備は整いましたも
頂点目指して　一直線ですも"
1006,ハナJK,ハナ・ミサイル,Special,2,1,1,,,,,
1006,ハナJK,ハナ・ミサイル,Special,2,2,2,Truth,200,"ブレイドコンボを使おう
",5,ハナの力　お見せしますも
1006,ハナJK,ハナ・ミサイル,Special,2,3,3,Truth,300,"ドライバーコンボを使おう
（立ち会うだけでもカウントされます）
",7,"今日のハナは冴えてますも
いいところ見せるですもー"
1006,ハナJK,ハナ・ミサイル,Special,2,4,4,Truth,500,"ハナ・ミサイルを使おう
",12,"パワーアップしたですも
早く力を試したいですも"
1006,ハナJK,ハナ・ミサイル,Special,2,5,5,Truth,800,"ブレイドコンボフィニッシュを決めよう
",3,ハナ　最大出力　いっきますもー
1006,ハナJK,ハナ・クラッシャー,Special,3,1,1,,,,,
1006,ハナJK,ハナ・クラッシャー,Special,3,2,2,Truth,200,"ハナJKの好きな
ポーチアイテム・美術を使おう",2,"もももっ　ココロが満たされましたも
見ているだけで癒されますも"
1006,ハナJK,ハナ・クラッシャー,Special,3,3,3,Truth,300,"ブレイドコンボを使おう
",7,逃がしませんも　覚悟するですも
1006,ハナJK,ハナ・クラッシャー,Special,3,4,4,Truth,500,"ハナ・クラッシャーを使おう
",9,技のキレ　最高に良くなりましたも
1006,ハナJK,ハナ・クラッシャー,Special,3,5,5,Truth,800,"ドライバーコンボフィニッシュを決めよう
（立ち会うだけでもカウントされます）
",3,"ハナもブレイドコンボを決めるですも
次の戦いが楽しみですも"
